IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
3.108.215.56,2053,80,false,ORD,North America,US,Chicago,138,0.00
3.108.215.56,8080,80,false,ORD,North America,US,Chicago,141,0.00
3.108.215.56,8443,80,false,ORD,North America,US,Chicago,96,0.00
3.108.215.56,2096,80,false,ORD,North America,US,Chicago,143,0.00
13.201.228.165,2086,80,false,ORD,North America,US,Chicago,214,0.00
3.108.215.56,2095,80,false,ORD,North America,US,Chicago,72,0.00
13.201.228.165,8080,80,false,ORD,North America,US,Chicago,150,0.00
13.201.228.165,2096,80,false,ORD,North America,US,Chicago,227,0.00
13.201.228.165,2083,80,false,ORD,North America,US,Chicago,145,0.00
13.201.228.165,2095,80,false,ORD,North America,US,Chicago,217,0.00
13.201.228.165,443,80,false,ORD,North America,US,Chicago,107,0.00
35.154.34.48,8080,80,false,ORD,North America,US,Chicago,90,0.00
35.154.34.48,2052,80,false,ORD,North America,US,Chicago,187,0.00
35.154.34.48,2086,80,false,ORD,North America,US,Chicago,155,0.00
35.154.34.48,8880,80,false,ORD,North America,US,Chicago,119,0.00
35.154.34.48,80,80,false,ORD,North America,US,Chicago,161,0.00
35.154.34.48,443,80,false,ORD,North America,US,Chicago,87,0.00
35.154.34.48,2087,80,false,ORD,North America,US,Chicago,111,0.00
35.154.34.48,2086,80,false,ORD,North America,US,Chicago,109,0.00
35.154.34.48,2095,80,false,ORD,North America,US,Chicago,124,0.00
35.154.34.48,2096,80,false,ORD,North America,US,Chicago,71,0.00
35.154.34.48,443,80,false,ORD,North America,US,Chicago,76,0.00
35.154.34.48,8080,80,false,ORD,North America,US,Chicago,80,0.00
35.154.34.48,2087,80,false,ORD,North America,US,Chicago,120,0.00
35.154.34.48,8880,80,false,ORD,North America,US,Chicago,87,0.00
35.154.34.48,80,80,false,ORD,North America,US,Chicago,107,0.00
35.154.34.48,2083,80,false,ORD,North America,US,Chicago,69,0.00
35.154.34.48,2082,80,false,ORD,North America,US,Chicago,95,0.00
54.200.137.122,2087,80,false,ORD,North America,US,Chicago,207,0.00
54.203.85.248,2096,80,false,ORD,North America,US,Chicago,200,0.00
35.165.197.253,8880,80,false,ORD,North America,US,Chicago,230,0.00
54.245.179.44,8443,80,false,ORD,North America,US,Chicago,193,0.00
54.200.137.122,2086,80,false,ORD,North America,US,Chicago,247,0.00
54.189.141.224,8080,80,false,ORD,North America,US,Chicago,193,0.00
35.91.84.238,2096,80,false,ORD,North America,US,Chicago,289,0.00
35.165.197.253,8880,80,false,ORD,North America,US,Chicago,205,0.00
35.179.110.71,8443,80,false,ORD,North America,US,Chicago,189,0.00
54.202.244.194,2096,80,false,ORD,North America,US,Chicago,213,0.00
54.245.179.44,2086,80,false,ORD,North America,US,Chicago,193,0.00
54.200.137.122,8080,80,false,ORD,North America,US,Chicago,234,0.00
35.165.197.253,2086,80,false,ORD,North America,US,Chicago,200,0.00
54.189.141.224,2096,80,false,ORD,North America,US,Chicago,193,0.00
54.245.179.44,8080,80,false,ORD,North America,US,Chicago,186,0.00
44.244.214.25,8443,80,false,ORD,North America,US,Chicago,198,0.00
34.223.233.201,2083,80,false,ORD,North America,US,Chicago,219,0.00
35.179.110.71,2095,80,false,ORD,North America,US,Chicago,193,0.00
35.165.197.253,443,80,false,ORD,North America,US,Chicago,204,0.00
54.189.141.224,2083,80,false,ORD,North America,US,Chicago,195,0.00
34.219.17.11,2095,80,false,ORD,North America,US,Chicago,199,0.00
54.203.85.248,2083,80,false,ORD,North America,US,Chicago,246,0.00
54.245.179.44,2096,80,false,ORD,North America,US,Chicago,191,0.00
35.89.211.40,2082,80,false,ORD,North America,US,Chicago,194,0.00
54.148.184.60,2053,80,false,ORD,North America,US,Chicago,201,0.00
54.202.244.194,2052,80,false,ORD,North America,US,Chicago,193,0.00
54.202.244.194,2095,80,false,ORD,North America,US,Chicago,190,0.00
34.217.46.132,2082,80,false,ORD,North America,US,Chicago,203,0.00
35.89.211.40,2095,80,false,ORD,North America,US,Chicago,220,0.00
54.202.244.194,2083,80,false,ORD,North America,US,Chicago,283,0.00
34.219.17.11,80,80,false,ORD,North America,US,Chicago,202,0.00
44.244.214.25,80,80,false,ORD,North America,US,Chicago,236,0.00
34.210.58.65,2053,80,false,ORD,North America,US,Chicago,238,0.00
35.179.110.71,2087,80,false,ORD,North America,US,Chicago,226,0.00
54.148.184.60,8443,80,false,ORD,North America,US,Chicago,195,0.00
54.148.184.60,2087,80,false,ORD,North America,US,Chicago,263,0.00
35.165.197.253,2053,80,false,ORD,North America,US,Chicago,219,0.00
54.245.179.44,443,80,false,ORD,North America,US,Chicago,204,0.00
35.88.230.186,443,80,false,ORD,North America,US,Chicago,221,0.00
35.165.197.253,2052,80,false,ORD,North America,US,Chicago,203,0.00
44.243.4.103,2083,80,false,ORD,North America,US,Chicago,199,0.00
44.243.4.103,8443,80,false,ORD,North America,US,Chicago,199,0.00
34.210.58.65,2087,80,false,ORD,North America,US,Chicago,198,0.00
54.148.184.60,80,80,false,ORD,North America,US,Chicago,193,0.00
34.217.46.132,2095,80,false,ORD,North America,US,Chicago,198,0.00
35.91.84.238,8080,80,false,ORD,North America,US,Chicago,196,0.00
35.88.230.186,2053,80,false,ORD,North America,US,Chicago,200,0.00
54.245.179.44,2053,80,false,ORD,North America,US,Chicago,191,0.00
54.245.179.44,2052,80,false,ORD,North America,US,Chicago,230,0.00
54.245.179.44,2087,80,false,ORD,North America,US,Chicago,196,0.00
54.202.244.194,80,80,false,ORD,North America,US,Chicago,195,0.00
44.243.4.103,2086,80,false,ORD,North America,US,Chicago,199,0.00
35.165.197.253,8080,80,false,ORD,North America,US,Chicago,222,0.00
54.202.244.194,2053,80,false,ORD,North America,US,Chicago,205,0.00
34.217.46.132,2083,80,false,ORD,North America,US,Chicago,206,0.00
54.148.184.60,2082,80,false,ORD,North America,US,Chicago,202,0.00
54.148.184.60,2096,80,false,ORD,North America,US,Chicago,234,0.00
54.148.184.60,2086,80,false,ORD,North America,US,Chicago,201,0.00
54.202.244.194,2087,80,false,ORD,North America,US,Chicago,260,0.00
34.210.58.65,8443,80,false,ORD,North America,US,Chicago,258,0.00
54.148.184.60,2096,80,false,ORD,North America,US,Chicago,200,0.00
54.245.179.44,80,80,false,ORD,North America,US,Chicago,189,0.00
35.165.197.253,2095,80,false,ORD,North America,US,Chicago,199,0.00
34.217.46.132,80,80,false,ORD,North America,US,Chicago,207,0.00
54.200.137.122,443,80,false,ORD,North America,US,Chicago,191,0.00
54.245.179.44,443,80,false,ORD,North America,US,Chicago,207,0.00
54.245.179.44,2083,80,false,ORD,North America,US,Chicago,193,0.00
34.217.46.132,8080,80,false,ORD,North America,US,Chicago,206,0.00
34.217.46.132,2087,80,false,ORD,North America,US,Chicago,228,0.00
34.219.17.11,2083,80,false,ORD,North America,US,Chicago,227,0.00
34.210.58.65,8080,80,false,ORD,North America,US,Chicago,198,0.00
34.217.46.132,2095,80,false,ORD,North America,US,Chicago,193,0.00
34.210.58.65,2082,80,false,ORD,North America,US,Chicago,225,0.00
54.200.137.122,8880,80,false,ORD,North America,US,Chicago,199,0.00
54.189.141.224,2087,80,false,ORD,North America,US,Chicago,188,0.00
35.88.230.186,8880,80,false,ORD,North America,US,Chicago,194,0.00
35.88.230.186,8443,80,false,ORD,North America,US,Chicago,202,0.00
